ID	F1_2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	Gene	new_Gene
cpcE_ctrl	1.93043834773736	23.8762385659867	38.6246573745487	13.0603060387268	5.06355399947869	3.19510525901671	2.26736706069998	2.30820581785994	1.1968222020578	1.39634096113285	1.12257019159935	0.883231056406283	0.835715797164046	0.815608886171107	0.862462651126366	0.639783666966113	0.683245393491571	1.23834672982958	cpcE	cpcE(alr0532)
petB_ctrl	0.889882234916293	3.34251552189276	9.13775405568501	22.3798772815396	13.9409933671116	21.6404417951198	16.3909552373489	6.58442432899695	2.04022241949	1.02118034774824	0.531879538426327	0.386323582245037	0.250806350797678	0.237578638927139	0.235751697802221	0.278704760918892	0.245259405377397	0.465449435656187	petB	petB(alr3421)
petF_ctrl	32.0963138862807	48.4596708811885	13.1574553863414	3.70383759644645	0.924073190697865	0.424195334712826	0.272161720792494	0.171940316881508	0.107401044185963	0.0816401387183592	0.0726828064994533	0.112255535163976	0.0569650554929523	0.0354850239004028	0.0421957693853313	0.0586027595483222	0.10121778485634	0.121905768907199	petF	petF(all4148)
isiB_ctrl	17.6330337892601	57.260362523155	18.2962374152313	4.83074620420283	1.06882298062018	0.363623254891391	0.162712853562196	0.14303052478593	0.0515271892336496	0.0311675230302425	0.0192321683964429	0.0184907807646365	0.0189488155580217	0.0176248426209908	0.0194077190313624	0.0224356249559755	0.0203648504009182	0.0222309402988708	isiB	isiB(alr2405)
cytA_ctrl	34.2816777017871	34.5046617520135	13.861121099862	7.1893935391199	2.73032683178502	1.53959565321122	0.990476324003024	0.816641222550205	0.551794185693283	0.453526783683348	0.394152590465919	0.350953836369436	0.3019069483963	0.228941058732843	0.321979740128743	0.470368620390649	0.47741430508059	0.535067806726896	cytA	cytA(alr4251)
psaC_ctrl	1.76188757141321	3.97063532541709	4.46625323923046	2.80503794385527	1.90398528471951	1.97377984999322	6.7938833458872	14.4265701502105	7.89849435726569	5.00754383569073	4.06848078065875	4.10702437372998	3.91334947848811	4.41949371720319	6.34319417010109	8.15175966656185	7.63020971141528	10.3584171981589	psaC	psaC(asr3463)
avaIR_ctrl	1.75771264137914	6.1185797611024	31.5913723901523	30.5163417780623	10.6181233261091	5.02168597815835	2.53728284689568	1.88227078332273	1.31281628852709	1.36476136012439	1.0294459173926	0.978507020919311	0.925327215379768	0.714652528598208	0.863480323251979	0.773853444376877	0.820464835035651	1.17332156121208	avaIR	avaIR(all3631)
rpsU1_ctrl	0.960265212232701	2.63515860058113	3.24388520615637	2.03434685690758	1.12733786507062	0.871930140806151	0.758596138180087	0.66743738797392	0.529582295416555	0.564037627753745	0.405422364423796	0.48866951940612	0.596772039170218	2.18063891998595	5.48997506379073	40.5640892533405	21.8358592874514	15.0459962213524	rpsU1	rpsU1(asr0742)
ssb1_ctrl	1.07252099566191	10.1823991475418	32.8754344482864	21.5633783412567	9.1793380779534	6.99577775381506	4.22756549233682	2.66597793488399	2.00587252605618	1.12018836295228	0.836784363347358	0.615472237094948	0.633695686969523	0.540514449842847	0.684867254263546	0.717405069596128	2.5152384881588	1.56756936998232	ssb1	ssb1(alr0088)
trxM1_ctrl	37.7576680397584	39.255814963539	12.6343799671191	5.03631785295504	1.53073354517498	0.882466205238744	0.49211070518175	0.412428752189238	0.223134242465251	0.184867380194276	0.125585793338516	0.132969856542136	0.123764048405706	0.0863644727866216	0.123615288482867	0.172426554006273	0.181507186839568	0.643845145782412	trxM1	trxM1(alr0052)
ntcA_ctrl	1.64172313787626	24.7375050403399	33.8297463712823	15.5250446809364	6.84882572728295	3.44302970906468	1.98877182745774	1.71958304951086	0.911995292309431	0.748219130478517	0.752628448963901	0.811600957123402	0.806191147290054	0.761588895658336	0.9571513410524	1.10201060185542	1.2440635274764	2.17032111404102	ntcA	ntcA(alr4392)
atpI_ctrl	1.26293973933452	7.50709586985573	31.0216631412145	25.7937088019027	11.0052445651616	5.70108580134874	2.20549062758998	1.16084072738417	0.970651739762939	0.992657782580289	0.965363487723824	0.987160941509089	1.01951678255878	1.41894145551976	1.70419562002514	2.31675052004073	1.80430680995215	2.16238558653543	atpI	atpI(all0010)
atpA_ctrl	0.218192900122552	1.91209818724289	5.73866047874545	4.33642463677616	2.34065346637745	2.62802471356191	6.06164758225319	34.7554068323527	13.5819105947787	5.20733989170066	3.13877452270511	2.65509462746363	2.39393448624156	2.53686123534317	3.44226549003666	3.5746584022573	2.55481776091572	2.92323419112521	atpA	atpA(all0005)
atpD_ctrl	2.3332133737366	23.0582769349826	22.8198427841194	8.59276249000965	2.74454296556116	1.79033537926888	1.39017504144218	6.68102208346689	4.71004382053857	3.2367868386307	2.89633968272159	2.76038617021874	2.7966985686701	3.31608361960269	3.35631299401531	2.81378654635725	2.33975754731033	2.36363315934742	atpD	atpD(all0006)
atpF_ctrl	1.01326892289862	13.8862274890033	33.8149604229517	22.7550809800481	7.18068758882876	3.33098639833073	1.44247063980397	1.24681748328744	1.05961266063919	1.13893876234506	1.1047871561622	1.11073035360752	1.22017177126554	1.48073881353125	1.96400801123702	2.0578644983567	2.00352666748991	2.18912138021294	atpF	atpF(all0007)
atpC_ctrl	0.548675579114197	1.82896115829337	3.45147275342946	4.24788880068883	4.6339603254704	4.11307766273975	4.87984703157639	36.318446525557	12.1835205204355	4.94690691438835	3.48389082577017	3.08059587246689	2.7176151522124	2.87340495073148	3.28106459827758	2.90629421055441	2.23938879881161	2.26498831948223	atpC	atpC(all0004)
